player_id,player_name,player_nickname,jersey_number,country,team_id,team_name
6893,Jesús Vallejo Lázaro,,20,"{'id': 214, 'name': 'Spain'}",1049,Granada
6894,Ezequiel Muñoz,,24,"{'id': 11, 'name': 'Argentina'}",233,Genoa
6895,Diego Rico Salguero,Diego Rico,15,"{'id': 214, 'name': 'Spain'}",205,Leganés
6896,Marlos Moreno Durán,Marlos Moreno,9,"{'id': 49, 'name': 'Colombia'}",219,RC Deportivo La Coruña
6897,Michael Olunga Ogada,Michael Olunga,14,"{'id': 118, 'name': 'Kenya'}",211,Girona
6898,Jaume Doménech Sánchez,Jaume Doménech,1,"{'id': 214, 'name': 'Spain'}",207,Valencia
6899,Rubén Pardo Gutiérrez,Rubén Pardo,14,"{'id': 214, 'name': 'Spain'}",210,Real Sociedad
6900,Rafael Jesús Navarro Mazuelos,Rafa Navarro,2,"{'id': 214, 'name': 'Spain'}",218,Real Betis
6901,Nemanja Maksimović,,20,"{'id': 203, 'name': 'Serbia'}",216,Getafe
6902,Óscar Melendo Jiménez,Óscar Melendo,14,"{'id': 214, 'name': 'Spain'}",214,Espanyol
6903,Aleksandar Katai,,25,"{'id': 203, 'name': 'Serbia'}",206,Deportivo Alavés
6904,Sergio Sánchez Ortega,Sergio Sánchez,21,"{'id': 214, 'name': 'Spain'}",223,Málaga
6906,Jon Bautista Orgilles,Jon Bautista,21,"{'id': 214, 'name': 'Spain'}",210,Real Sociedad
6907,Pedro León Sánchez Gil,Pedro León,21,"{'id': 214, 'name': 'Spain'}",322,Eibar
6908,Iván Alejo Peralta,Iván Alejo,14,"{'id': 214, 'name': 'Spain'}",552,Cádiz
6909,Damián Emiliano Martínez,Emiliano Martínez,23,"{'id': 11, 'name': 'Argentina'}",779,Argentina
6910,Eduardo Expósito Jaén,Edu Expósito,10,"{'id': 214, 'name': 'Spain'}",322,Eibar
6913,Fernando Navarro i Corbacho,Fernando Navarro,3,"{'id': 214, 'name': 'Spain'}",213,Sevilla
6914,Roberto Román Triguero,Tito,2,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
6918,Isaac Ajayi Success,Isaac Success,29,"{'id': 166, 'name': 'Nigeria'}",1049,Granada
6919,Guilherme Antonio Arana Lopes,Guilherme Arana,23,"{'id': 31, 'name': 'Brazil'}",213,Sevilla
6920,Alberto Aquilani,,25,"{'id': 112, 'name': 'Italy'}",208,Las Palmas
6921,Matías Aguirregaray Guruceaga,Matías Aguirregaray,3,"{'id': 242, 'name': 'Uruguay'}",208,Las Palmas
6922,Míchel Macedo Rocha Machado,Míchel,12,"{'id': 31, 'name': 'Brazil'}",208,Las Palmas
6923,Joaquín Navarro Jiménez,Ximo Navarro,15,"{'id': 214, 'name': 'Spain'}",206,Deportivo Alavés
6924,Alejandro Gálvez Jimena,Alejandro Gálvez,23,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
6925,Jairo Samperio Bustara,Jairo Samperio,17,"{'id': 214, 'name': 'Spain'}",213,Sevilla
6926,Alen Halilović,,25,"{'id': 56, 'name': 'Croatia'}",1041,Sporting Gijón
6927,David García Santana,David García,5,"{'id': 214, 'name': 'Spain'}",208,Las Palmas
6928,Pedro Taunausú Domínguez Placeres,Tana,24,"{'id': 214, 'name': 'Spain'}",208,Las Palmas
6929,José Vicente Gómez Umpiérrez,Vicente Gómez,4,"{'id': 214, 'name': 'Spain'}",208,Las Palmas
6930,Jonathan Calleri,,12,"{'id': 11, 'name': 'Argentina'}",214,Espanyol
6931,Leandro Chichizola,,1,"{'id': 11, 'name': 'Argentina'}",216,Getafe
6932,Dani Castellano Betancor,Dani Castellano,23,"{'id': 214, 'name': 'Spain'}",208,Las Palmas
6934,Jerónimo Figueroa Cabrera,Momo,11,"{'id': 214, 'name': 'Spain'}",208,Las Palmas
6935,Adrián Marín Gómez,Adrián Marín,17,"{'id': 214, 'name': 'Spain'}",206,Deportivo Alavés
6936,Erik Alexander Expósito Hernández,Erik Expósito,29,"{'id': 214, 'name': 'Spain'}",208,Las Palmas
6938,Felipe Dias da Silva dal Belo,Felipe,30,"{'id': 31, 'name': 'Brazil'}",230,Udinese
6940,Kwadwo Asamoah,,22,"{'id': 86, 'name': 'Ghana'}",224,Juventus
6941,Jasmin Kurtič,,27,"{'id': 208, 'name': 'Slovenia'}",228,Atalanta
6943,Andrea Barzagli,,15,"{'id': 112, 'name': 'Italy'}",224,Juventus
6944,Mattia De Sciglio,,2,"{'id': 112, 'name': 'Italy'}",243,AC Milan
6945,Alex Sandro Lobo Silva,Alex Sandro,12,"{'id': 31, 'name': 'Brazil'}",224,Juventus
6947,Miralem Pjanić,,5,"{'id': 28, 'name': 'Bosnia and Herzegovina'}",224,Juventus
6948,Sergio Floccari,,99,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
6949,Gianluigi Buffon,,1,"{'id': 112, 'name': 'Italy'}",224,Juventus
6950,Alberto Paloschi,,9,"{'id': 112, 'name': 'Italy'}",26,Swansea City
6951,Filippo Costa,,36,"{'id': 112, 'name': 'Italy'}",231,Chievo
6952,Alberto Grassi,,88,"{'id': 112, 'name': 'Italy'}",228,Atalanta
6953,Daniele Rugani,,24,"{'id': 112, 'name': 'Italy'}",224,Juventus
6954,Giorgio Chiellini,,3,"{'id': 112, 'name': 'Italy'}",224,Juventus
6957,Alex Meret,,26,"{'id': 112, 'name': 'Italy'}",914,Italy
6959,Ahmed Benali,,17,"{'id': 130, 'name': 'Libya'}",2256,Palermo
6962,Radja Nainggolan,,4,"{'id': 22, 'name': 'Belgium'}",229,AS Roma
6963,Lorenzo Pellegrini,,6,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
6964,Alessandro Florenzi,,24,"{'id': 112, 'name': 'Italy'}",914,Italy
6965,Bruno da Silva Peres,Bruno Peres,33,"{'id': 31, 'name': 'Brazil'}",241,Torino
6969,Juan Guilherme Nunes Jesus,Juan Jesus,5,"{'id': 31, 'name': 'Brazil'}",238,Inter Milan
6971,Cengiz Ünder,,7,"{'id': 233, 'name': 'Turkey'}",909,Turkey
6973,Edin Džeko,,9,"{'id': 28, 'name': 'Bosnia and Herzegovina'}",229,AS Roma
6978,Marcello Trotta,,29,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
6979,Stephan El Shaarawy,,22,"{'id': 112, 'name': 'Italy'}",129,AS Monaco
6980,Kevin Strootman,,6,"{'id': 160, 'name': 'Netherlands'}",229,AS Roma
6981,Gerson Santos da Silva,Gerson,8,"{'id': 31, 'name': 'Brazil'}",147,Olympique de Marseille
6982,Maxime Gonalons,,4,"{'id': 78, 'name': 'France'}",1049,Granada
6983,Remo Freuler,,8,"{'id': 221, 'name': 'Switzerland'}",773,Switzerland
6984,Danilo D''Ambrosio,Danilo D'Ambrosio,33,"{'id': 112, 'name': 'Italy'}",238,Inter Milan
6985,Robin Gosens,,20,"{'id': 85, 'name': 'Germany'}",770,Germany
6987,Mauro Emanuel Icardi Rivero,Mauro Icardi,9,"{'id': 11, 'name': 'Argentina'}",131,Paris Saint-Germain
6988,Musa Barrow,,10,"{'id': 83, 'name': 'Gambia'}",4934,Gambia
6989,Timothy Castagne,,21,"{'id': 22, 'name': 'Belgium'}",782,Belgium
6990,Milan Škriniar,,14,"{'id': 207, 'name': 'Slovakia'}",908,Slovakia
6991,Etrit Berisha,,99,"{'id': 3, 'name': 'Albania'}",236,Lazio
6992,Andrea Masiello,,5,"{'id': 112, 'name': 'Italy'}",228,Atalanta
6993,Bryan Cristante,,16,"{'id': 112, 'name': 'Italy'}",914,Italy
6994,Marten de Roon,,15,"{'id': 160, 'name': 'Netherlands'}",941,Netherlands
6997,Borja Valero Iglesias,Borja Valero,20,"{'id': 214, 'name': 'Spain'}",239,Fiorentina
6998,Rafael Alcântara do Nascimento,Rafinha,12,"{'id': 31, 'name': 'Brazil'}",217,Barcelona
6999,Davide Santon,,21,"{'id': 112, 'name': 'Italy'}",238,Inter Milan
7000,Eder Citadin Martins,Éder,23,"{'id': 112, 'name': 'Italy'}",234,Sampdoria
7001,Samir Handanovič,,1,"{'id': 208, 'name': 'Slovenia'}",238,Inter Milan
7002,Rafael Tolói,,25,"{'id': 112, 'name': 'Italy'}",914,Italy
7003,Roberto Gagliardini,,4,"{'id': 112, 'name': 'Italy'}",228,Atalanta
7004,Gianluca Mancini,,17,"{'id': 112, 'name': 'Italy'}",914,Italy
7005,João Pedro Cavaco Cancelo,João Cancelo,2,"{'id': 183, 'name': 'Portugal'}",207,Valencia
7006,Alejandro Darío Gómez,Papu Gómez,24,"{'id': 11, 'name': 'Argentina'}",213,Sevilla
7009,Édgar Osvaldo Barreto Cáceres,Édgar Barreto,8,"{'id': 178, 'name': 'Paraguay'}",234,Sampdoria
7010,Gastón Exequiel Ramírez Pereyra,Gastón Ramírez,23,"{'id': 242, 'name': 'Uruguay'}",25,Southampton
7011,Fabio Quagliarella,,27,"{'id': 112, 'name': 'Italy'}",241,Torino
7012,Vasco Regini,,19,"{'id': 112, 'name': 'Italy'}",234,Sampdoria
7013,Stefano Sturaro,,27,"{'id': 112, 'name': 'Italy'}",224,Juventus
7015,Dennis Praet,,26,"{'id': 22, 'name': 'Belgium'}",782,Belgium
7016,Benedikt Höwedes,,4,"{'id': 85, 'name': 'Germany'}",181,Schalke 04
7017,Duván Esteban Zapata Banguera,Duván Zapata,9,"{'id': 49, 'name': 'Colombia'}",230,Udinese
7018,Emiliano Viviano,,2,"{'id': 112, 'name': 'Italy'}",234,Sampdoria
7019,Matías Agustín Silvestre,Matías Silvestre,26,"{'id': 11, 'name': 'Argentina'}",234,Sampdoria
7020,Jacopo Sala,,26,"{'id': 112, 'name': 'Italy'}",226,Hellas Verona
7022,Jesús Joaquín Fernández Sáez de la Torre,Suso,17,"{'id': 214, 'name': 'Spain'}",403,Almería
7023,Franck Yannick Kessié,Franck Kessié,8,"{'id': 55, 'name': ""Côte d'Ivoire""}",3374,Côte d'Ivoire
7024,Jorge Luiz Frello Filho,Jorginho,8,"{'id': 112, 'name': 'Italy'}",914,Italy
7025,Marek Hamšík,,17,"{'id': 207, 'name': 'Slovakia'}",908,Slovakia
7026,Giacomo Bonaventura,,28,"{'id': 112, 'name': 'Italy'}",243,AC Milan
7027,Christian Maggio,,11,"{'id': 112, 'name': 'Italy'}",227,Napoli
7028,José Manuel Reina Páez,Pepe Reina,25,"{'id': 214, 'name': 'Spain'}",24,Liverpool
7029,José María Callejón Bueno,José Callejón,7,"{'id': 214, 'name': 'Spain'}",227,Napoli
7030,Raúl Albiol i Tortajada,Raúl Albiol,3,"{'id': 214, 'name': 'Spain'}",222,Villarreal
7031,Elseid Hysaj,,2,"{'id': 3, 'name': 'Albania'}",227,Napoli
7032,Davide Calabria,,96,"{'id': 112, 'name': 'Italy'}",243,AC Milan
7033,Nikola Kalinić,,9,"{'id': 56, 'name': 'Croatia'}",212,Atlético Madrid
7034,Mateo Pablo Musacchio,Mateo Musacchio,5,"{'id': 11, 'name': 'Argentina'}",222,Villarreal
7035,Allan Marques Loureiro,Allan,5,"{'id': 31, 'name': 'Brazil'}",227,Napoli
7036,Gianluigi Donnarumma,,21,"{'id': 112, 'name': 'Italy'}",914,Italy
7037,Lorenzo Insigne,,10,"{'id': 112, 'name': 'Italy'}",914,Italy
7038,Manuel Locatelli,,5,"{'id': 112, 'name': 'Italy'}",914,Italy
7039,Hakan Çalhanoğlu,,10,"{'id': 233, 'name': 'Turkey'}",909,Turkey
7040,Marko Rog,,20,"{'id': 56, 'name': 'Croatia'}",213,Sevilla
7041,Nicola Rigoni,,4,"{'id': 112, 'name': 'Italy'}",231,Chievo
7042,Ivan Radovanović,,8,"{'id': 203, 'name': 'Serbia'}",231,Chievo
7043,Roberto Inglese,,45,"{'id': 112, 'name': 'Italy'}",231,Chievo
7044,Patrik Schick,,10,"{'id': 60, 'name': 'Czech Republic'}",912,Czech Republic
7045,Valter Birsa,,23,"{'id': 208, 'name': 'Slovenia'}",231,Chievo
7046,Perparim Hetemaj,,56,"{'id': 77, 'name': 'Finland'}",231,Chievo
7048,Konstantinos Manolas,,44,"{'id': 88, 'name': 'Greece'}",229,AS Roma
7049,Lucas Nahuel Castro,Lucas Castro,19,"{'id': 11, 'name': 'Argentina'}",231,Chievo
7050,Fabrizio Cacciatore,,29,"{'id': 112, 'name': 'Italy'}",231,Chievo
7051,Daniele De Rossi,,16,"{'id': 112, 'name': 'Italy'}",229,AS Roma
7052,Alessandro Gamberini,,5,"{'id': 112, 'name': 'Italy'}",231,Chievo
7053,Fabio Depaoli,,97,"{'id': 112, 'name': 'Italy'}",231,Chievo
7054,Manuel Pucciarelli,,20,"{'id': 112, 'name': 'Italy'}",290,Empoli
7055,Stefano Sorrentino,,70,"{'id': 112, 'name': 'Italy'}",2256,Palermo
7056,Nenad Tomović,,4,"{'id': 203, 'name': 'Serbia'}",239,Fiorentina
7062,Adrián Diéguez Grande,Adrián Diéguez,26,"{'id': 214, 'name': 'Spain'}",206,Deportivo Alavés
7063,Jefferson Antonio Montero Vite,Jefferson Montero,20,"{'id': 65, 'name': 'Ecuador'}",26,Swansea City
7064,Lucas Ariel Boyé,Lucas Boyé,9,"{'id': 11, 'name': 'Argentina'}",1042,Elche
7068,Marc Bartra Aregall,Marc Bartra,5,"{'id': 214, 'name': 'Spain'}",218,Real Betis
7069,Miguel Ángel Moyà Rumbo,Miguel Ángel Moyá,13,"{'id': 214, 'name': 'Spain'}",210,Real Sociedad
7079,Kamil Wilczek,,9,"{'id': 182, 'name': 'Poland'}",1683,Carpi
7083,Anthony Jung,,3,"{'id': 85, 'name': 'Germany'}",176,Werder Bremen
7087,Saba Lobzhanidze,Saba Lobjanidze,23,"{'id': 84, 'name': 'Georgia'}",2138,Georgia
7095,Marvin Schwäbe,,1,"{'id': 85, 'name': 'Germany'}",186,FC Köln
7097,Christian Nørgaard,,15,"{'id': 61, 'name': 'Denmark'}",776,Denmark
7104,Mathías Olivera Miramontes,Mathías Olivera,17,"{'id': 242, 'name': 'Uruguay'}",216,Getafe
7105,Fabián Ariel Orellana Valenzuela,Fabián Orellana,14,"{'id': 45, 'name': 'Chile'}",322,Eibar
7107,Danilo Cataldi,,32,"{'id': 112, 'name': 'Italy'}",236,Lazio
7108,Berat Djimsiti,,55,"{'id': 3, 'name': 'Albania'}",228,Atalanta
7109,Matteo Politano,,16,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
7110,Bacary Sagna,,3,"{'id': 78, 'name': 'France'}",36,Manchester City
7111,Christian Puggioni,,1,"{'id': 112, 'name': 'Italy'}",234,Sampdoria
7112,Francesco Cassata,,49,"{'id': 112, 'name': 'Italy'}",224,Juventus
7113,Simone Missiroli,,7,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
7114,Gaetano Letizia,,3,"{'id': 112, 'name': 'Italy'}",1683,Carpi
7116,Rogério Oliveira da Silva,Rogério,13,"{'id': 31, 'name': 'Brazil'}",179,Wolfsburg
7117,Filip Đuričić,Filip Djuricic,21,"{'id': 203, 'name': 'Serbia'}",786,Serbia
7118,Federico Peluso,,13,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
7119,Francesco Acerbi,,15,"{'id': 112, 'name': 'Italy'}",914,Italy
7120,Claud Adjapong,,98,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
7121,Sandro Ranieri Guimarães Cordeiro,Sandro,30,"{'id': 31, 'name': 'Brazil'}",27,West Bromwich Albion
7123,Gianluca Pegolo,,79,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
7125,Khouma El Hadji Babacar,Khouma Babacar,30,"{'id': 202, 'name': 'Senegal'}",239,Fiorentina
7127,Francesco Magnanelli,,4,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
7130,Cheick Tidiane Diabaté,Cheick Diabaté,14,"{'id': 140, 'name': 'Mali'}",146,Bordeaux
7131,Domenico Berardi,,11,"{'id': 112, 'name': 'Italy'}",914,Italy
7132,Andrea Consigli,,47,"{'id': 112, 'name': 'Italy'}",232,Sassuolo
7137,Ervin Zukanović,,87,"{'id': 28, 'name': 'Bosnia and Herzegovina'}",234,Sampdoria
7139,Josip Iličić,,72,"{'id': 208, 'name': 'Slovenia'}",239,Fiorentina
7141,Giuseppe Rossi,,21,"{'id': 112, 'name': 'Italy'}",221,Levante UD
7142,Luca Rossettini,,13,"{'id': 112, 'name': 'Italy'}",240,Bologna
7143,Gianluca Lapadula Vargas,,14,"{'id': 179, 'name': 'Peru'}",784,Peru
7145,Darko Lazović,,22,"{'id': 203, 'name': 'Serbia'}",786,Serbia
7146,Goran Pandev,,27,"{'id': 135, 'name': 'Macedonia, Republic of'}",238,Inter Milan
7147,Andrea Bertolacci,,91,"{'id': 112, 'name': 'Italy'}",243,AC Milan
7148,Mattia Perin,,1,"{'id': 112, 'name': 'Italy'}",233,Genoa
7149,Marco Benassi,,15,"{'id': 112, 'name': 'Italy'}",241,Torino
7150,Riccardo Saponara,,5,"{'id': 112, 'name': 'Italy'}",290,Empoli
7151,Mário Rui Silva Duarte,Mário Rui,21,"{'id': 183, 'name': 'Portugal'}",290,Empoli
7153,Jordan Veretout,,17,"{'id': 78, 'name': 'France'}",59,Aston Villa
7154,Sebastián Carlos Cristóforo Pepe,Sebastián Cristóforo,15,"{'id': 242, 'name': 'Uruguay'}",216,Getafe
7155,Vincent Laurini,,2,"{'id': 78, 'name': 'France'}",290,Empoli
7156,Federico Chiesa,,14,"{'id': 112, 'name': 'Italy'}",914,Italy
7157,Marco Sportiello,,57,"{'id': 112, 'name': 'Italy'}",228,Atalanta
7158,Cristiano Biraghi,,3,"{'id': 112, 'name': 'Italy'}",1049,Granada
7160,Lorenzo Tonelli,,26,"{'id': 112, 'name': 'Italy'}",290,Empoli
7161,Germán Alejandro Pezzella,Germán Pezzella,20,"{'id': 11, 'name': 'Argentina'}",218,Real Betis
7162,Ádám Nagy,,8,"{'id': 103, 'name': 'Hungary'}",916,Hungary
7164,Ibrahima Mbaye,Ibrahima M'baye,15,"{'id': 202, 'name': 'Senegal'}",240,Bologna
7165,Rodrigo Sebastián Palacio,Rodrigo Palacio,8,"{'id': 11, 'name': 'Argentina'}",238,Inter Milan
7166,Riccardo Montolivo,,18,"{'id': 112, 'name': 'Italy'}",243,AC Milan
7168,Andrea Poli,,16,"{'id': 112, 'name': 'Italy'}",243,AC Milan
7169,Adam Masina,,25,"{'id': 154, 'name': 'Morocco'}",240,Bologna
7170,Simone Verdi,,2,"{'id': 112, 'name': 'Italy'}",322,Eibar
7171,Fabio Borini,,9,"{'id': 112, 'name': 'Italy'}",41,Sunderland
7172,Simone Romagnoli,,21,"{'id': 112, 'name': 'Italy'}",1683,Carpi
7173,Leonardo Bonucci,,19,"{'id': 112, 'name': 'Italy'}",224,Juventus
7174,Antonio Mirante,,83,"{'id': 112, 'name': 'Italy'}",240,Bologna
7175,Erick Antonio Pulgar Farfán,Erick Pulgar,5,"{'id': 45, 'name': 'Chile'}",240,Bologna
7176,Sebastian De Maio,,4,"{'id': 78, 'name': 'France'}",233,Genoa
7179,Casey Marie Krueger,Casey Krueger,6,"{'id': 241, 'name': 'United States of America'}",761,Chicago Red Stars
7180,Imani Dorsey,,28,"{'id': 241, 'name': 'United States of America'}",763,NJ/NY Gotham FC
7181,McKenzie Meehan,,2,"{'id': 241, 'name': 'United States of America'}",763,NJ/NY Gotham FC
7182,Camila Martins Pereira,Camila,15,"{'id': 31, 'name': 'Brazil'}",1203,Brazil Women's
7183,Moctar Sidi El Hacen El Ide,El Hacen,31,"{'id': 144, 'name': 'Mauritania'}",221,Levante UD
7190,Denis Bouanga,,20,"{'id': 82, 'name': 'Gabon'}",135,Saint-Étienne
7191,Mathias Pereira Lage,Mathias Lage,29,"{'id': 183, 'name': 'Portugal'}",153,Stade Brestois
7193,Paul Bernardoni,,50,"{'id': 78, 'name': 'France'}",135,Saint-Étienne
7195,Sylvain Marveaux,,31,"{'id': 78, 'name': 'France'}",37,Newcastle United
7197,Steven Moreira,,12,"{'id': 78, 'name': 'France'}",134,Rennes
7198,Franck Honorat,,9,"{'id': 78, 'name': 'France'}",153,Stade Brestois
7199,Vincent Le Goff,,25,"{'id': 78, 'name': 'France'}",165,Lorient
7200,Fabien Lemoine,,18,"{'id': 78, 'name': 'France'}",165,Lorient
7203,Jérôme Phojo,,23,"{'id': 78, 'name': 'France'}",152,Clermont Foot
7206,Fabien Centonze,,28,"{'id': 78, 'name': 'France'}",144,Nantes
7207,Férébory Doré,,27,"{'id': 51, 'name': 'Congo\xa0(Brazzaville)'}",145,Angers
7208,Ludovic Ajorque,,25,"{'id': 78, 'name': 'France'}",138,Strasbourg
7211,Zargo Touré,,5,"{'id': 202, 'name': 'Senegal'}",165,Lorient
7212,Mohamed Saïd Benrahma,Saïd Benrahma,11,"{'id': 4, 'name': 'Algeria'}",136,OGC Nice
7214,El-Hadji Ba,,7,"{'id': 144, 'name': 'Mauritania'}",4932,Mauritania
7216,Zakarya Bergdich,,21,"{'id': 154, 'name': 'Morocco'}",901,Real Valladolid
7219,Florian Tardieu,,10,"{'id': 78, 'name': 'France'}",133,Troyes
7225,Aldo Kalulu Kyatengwa,Aldo Kalulu,36,"{'id': 78, 'name': 'France'}",137,Lyon
7228,Yoann Touzghar,,7,"{'id': 232, 'name': 'Tunisia'}",133,Troyes
7230,Grégory Bourillon,,5,"{'id': 78, 'name': 'France'}",156,Stade de Reims
7236,Yakou Meïté,,36,"{'id': 55, 'name': ""Côte d'Ivoire""}",131,Paris Saint-Germain
7237,Chaker Alhadhur,,21,"{'id': 50, 'name': 'Comoros'}",140,Stade Malherbe Caen
7241,Arnaud Nordin,,18,"{'id': 78, 'name': 'France'}",135,Saint-Étienne
7252,Jonathan Clauss,,11,"{'id': 78, 'name': 'France'}",168,Lens
7260,Laurent Abergel,,6,"{'id': 78, 'name': 'France'}",165,Lorient
7264,Thimotee Taufflieb,,37,"{'id': 78, 'name': 'France'}",131,Paris Saint-Germain
7269,Nicolas Douchez,,1,"{'id': 78, 'name': 'France'}",131,Paris Saint-Germain
7273,Jean-Kevin Duverne,,2,"{'id': 78, 'name': 'France'}",153,Stade Brestois
7277,Cyrille Bayala,,14,"{'id': 36, 'name': 'Burkina Faso'}",158,AC Ajaccio
7282,Jean-Louis Leca,,16,"{'id': 78, 'name': 'France'}",168,Lens
7283,Thiago Xavier Rodrigues Corrêa,Thiago Xavier,14,"{'id': 31, 'name': 'Brazil'}",133,Troyes
7285,Cédric Avinel,,21,"{'id': 91, 'name': 'Guadeloupe'}",158,AC Ajaccio
7292,Mathieu Coutadeur,,6,"{'id': 78, 'name': 'France'}",158,AC Ajaccio
7294,Yoane Wissa,,20,"{'id': 52, 'name': 'Congo, (Kinshasa)'}",4881,Congo DR
7295,Sikou Niakate,Sikou Niakaté,4,"{'id': 78, 'name': 'France'}",141,Metz
7299,Jérôme Hergault,,14,"{'id': 78, 'name': 'France'}",165,Lorient
7301,Lossémy Karaboué,,24,"{'id': 55, 'name': ""Côte d'Ivoire""}",133,Troyes
7303,Lenny Nangis,,10,"{'id': 91, 'name': 'Guadeloupe'}",140,Stade Malherbe Caen
7306,Baptiste Aloé,,25,"{'id': 78, 'name': 'France'}",147,Olympique de Marseille
7308,Laurent Dos Santos,,20,"{'id': 78, 'name': 'France'}",142,Guingamp
7317,Rayan Ny Aina Arnaldo Raveloson,,97,"{'id': 136, 'name': 'Madagascar'}",167,Auxerre
7321,Liassine Cadamuro-Bentaïba,Liassine Cadamuro,19,"{'id': 4, 'name': 'Algeria'}",210,Real Sociedad
7322,Romain Del Castillo,,10,"{'id': 78, 'name': 'France'}",153,Stade Brestois
7323,Olivier Boscagli,,33,"{'id': 78, 'name': 'France'}",136,OGC Nice
7324,Jonathan Gradit,,24,"{'id': 78, 'name': 'France'}",168,Lens
7325,Haris Belkebla,,7,"{'id': 4, 'name': 'Algeria'}",153,Stade Brestois
7329,Sada Thioub,,9,"{'id': 202, 'name': 'Senegal'}",135,Saint-Étienne
7336,Jimmy Cabot,,21,"{'id': 78, 'name': 'France'}",133,Troyes
7337,Mohamed Lamine Yattara,Mohamed Yattara,9,"{'id': 95, 'name': 'Guinea'}",145,Angers
7338,Romain Philippoteaux,,19,"{'id': 78, 'name': 'France'}",165,Lorient
7342,Hamza Sakhi,,22,"{'id': 154, 'name': 'Morocco'}",167,Auxerre
7344,Jordan Adéoti,,18,"{'id': 24, 'name': 'Benin'}",140,Stade Malherbe Caen
7345,Mattéo Guendouzi Olié,Mattéo Guendouzi,6,"{'id': 78, 'name': 'France'}",147,Olympique de Marseille
7346,Lindsay Rose,,22,"{'id': 145, 'name': 'Mauritius'}",137,Lyon
7347,Pierre-Yves Polomat,,3,"{'id': 143, 'name': 'Martinique'}",135,Saint-Étienne
7349,Gaël Danic,,8,"{'id': 78, 'name': 'France'}",2736,Bastia
7350,Birama Touré,,12,"{'id': 140, 'name': 'Mali'}",144,Nantes
7355,Olivier Michel Kemen,Olivier Kemen,24,"{'id': 78, 'name': 'France'}",137,Lyon
7358,Alexis Araujo,,26,"{'id': 183, 'name': 'Portugal'}",143,Lille
7359,Cédric Hountondji,,22,"{'id': 24, 'name': 'Benin'}",145,Angers
7360,Julian Jeanvier,,27,"{'id': 95, 'name': 'Guinea'}",167,Auxerre
7361,Pablo Chavarría,,19,"{'id': 11, 'name': 'Argentina'}",1043,Mallorca
7362,Steeve Elana,,16,"{'id': 143, 'name': 'Martinique'}",143,Lille
7363,Diego Rigonato Rodrigues,Diego,11,"{'id': 31, 'name': 'Brazil'}",156,Stade de Reims
7364,Xavier Chavalerin,,24,"{'id': 78, 'name': 'France'}",133,Troyes
7365,Rémi Mulumba,,21,"{'id': 52, 'name': 'Congo, (Kinshasa)'}",165,Lorient
7366,Youssouf Koné,,3,"{'id': 140, 'name': 'Mali'}",143,Lille
7367,Grejohn Kyei,,9,"{'id': 78, 'name': 'France'}",152,Clermont Foot
7369,Aly Ndom,,17,"{'id': 78, 'name': 'France'}",156,Stade de Reims
7374,Rémi Oudin,,28,"{'id': 78, 'name': 'France'}",146,Bordeaux
7375,Theoson Jordan Siebatcheu,Jordan Siebatcheu,20,"{'id': 241, 'name': 'United States of America'}",156,Stade de Reims
7376,Yoann Court,,7,"{'id': 78, 'name': 'France'}",133,Troyes
7377,Youssouf M''Changama,Youssouf M'Changama,6,"{'id': 50, 'name': 'Comoros'}",167,Auxerre
7378,Yunis Abdelhamid,,5,"{'id': 154, 'name': 'Morocco'}",156,Stade de Reims
7379,Edouard Mendy,,16,"{'id': 202, 'name': 'Senegal'}",787,Senegal
7386,Harold Moukoudi,,2,"{'id': 39, 'name': 'Cameroon'}",135,Saint-Étienne
7388,Rafik Guitane,,99,"{'id': 78, 'name': 'France'}",156,Stade de Reims
7389,Amos Youga,,18,"{'id': 43, 'name': 'Central African Republic'}",160,Gazélec Ajaccio
7391,Dénys Bain,,32,"{'id': 78, 'name': 'France'}",167,Auxerre
7392,Pape Abdou Paye,Pape Paye,29,"{'id': 78, 'name': 'France'}",165,Lorient
7406,Julien Bègue,,17,"{'id': 78, 'name': 'France'}",142,Guingamp
7410,Jason Berthomier,,8,"{'id': 78, 'name': 'France'}",152,Clermont Foot
7415,Jessy Pi,,25,"{'id': 78, 'name': 'France'}",133,Troyes
7416,Quentin Bernard,,3,"{'id': 78, 'name': 'France'}",167,Auxerre
7422,Ibrahima Sissoko,,27,"{'id': 78, 'name': 'France'}",138,Strasbourg
7424,Thomas Delaine,,3,"{'id': 78, 'name': 'France'}",138,Strasbourg
7426,Jean-Charles Castelletto,,21,"{'id': 39, 'name': 'Cameroon'}",144,Nantes
7428,Alexandre Coeff,,19,"{'id': 78, 'name': 'France'}",1049,Granada
